#/**
# *******************************************************************************
# * Copyright (C) 2002-2004, International Business Machines Corporation and    *
# * others. All Rights Reserved.                                                *
# *******************************************************************************
# */
#Override	List
#Format is <code><tab><char><tab><pinyin>(<tab><comment>)?
#Note: the 'code' field is currently discarded; only the char is important.
#Note: if there is conflict, the FIRST char wins.
#Note: the software corrects some of the tone variations below.

# fix for fifth tone
\u37F7	㟷	dā	#fix for 5th tone

# fixes for typos
U+347C	㑼	liù	#lyuè
U+3500	㔀	lüè	#lvè
U+3527	㔧	liù	#lyù
U+3729	㜩	ào	#àu
U+380E	㠎	jí	#jjí
U+3825	㠥	lǜ	#lv̀
U+3A3C	㨼	lüè	#luè
U+3B5A	㭚	lǚ	#lyǔ
U+3CB6	㲶	lǜ	#lv̀
U+3D56	㵖	nǜ	#nyù
U+3D88	㶈	liǎng	#liǒng
U+3EF2	㻲	lǚ	#lyǔ
U+3F94	㾔	lǚ	#lyǔ
U+4071	䁱	ào	#àu
U+40AE	䂮	lüè	#lyuè
U+430E	䌎	lüè	#lyuè
U+451E	䔞	lǜ	#lyù
U+4588	䖈	nüè	#nuè
U+458B	䖋	nüè	#nuè
U+45A1	䖡	nǜ	#nyù
U+4610	䘐	nǜ	#nyù
U+46BC	䚼	nǜ	#nyù
U+46DA	䛚	lüè	#lyuè
U+4896	䢖	lǜ	#lyù
U+4923	䤣	lüè	#lyuè
U+4968	䥨	lǜ	#lyù
U+4A0B	䨋	nüè	#nyuè
U+4AC4	䫄	chuài	#chuà
U+4D08	䴈	ǎo	#ǎu
U+4D8A	䶊	nǜ	#nyù
U+51CA	凊	qíng	#qýng
U+51D6	凖	zhǔn	#zhuěn
U+5481	咁	gàn	#gèm
U+5838	堸	féng	#fúng
U+639F	掟	lüě	#luě
U+66D5	曕	yàn	#yiàn
U+6B3B	欻	chuài	#chuā
U+6B56	歖	chuài	#chuā
U+6C7C	汼	niū	#niōu
U+6E6D	湭	qiú	#qióu
U+6F71	潱	yē	#yiē
U+7493	璓	xiù	#xiòu
U+7607	瘇	zhǒng	#zhǔng
U+7674	癴	luán	#lüán
U+7867	硧	yǒng	#iǒng
U+7878	硸	nüè	#nuè

# Shanghai fixes

\u6D3D	洽	qià
\u8695	蚕	cán
\u5BDD	寝	qǐn
\u82DF	苟	gǒu
\u804B	聋	lóng
\u68AD	梭	suō
\u52DF	募	mù
\u5784	垄	lǒng
\u82AD	芭	bā
\u547B	呻	shēn
\u8DB4	趴	pā
\u608D	悍	hàn
\u6F2A	漪	yī
\u75A4	疤	bā
\u7C9F	粟	sù
\u9890	颐	yí
\u6A90	檐	yán
\u4F3A	伺	cì
\u7A98	窘	jiǒng
\u55C5	嗅	xiù
\u62CE	拎	līng
\u9610	阐	chǎn
\u6CFB	泻	xiè
\u4FED	俭	jiǎn
\u5B09	嬉	xī
\u6816	栖	qī
\u6CAE	沮	jǔ
\u560E	嘎	gā
\u7FE9	翩	piān
\u4E4D	乍	zhà
\u54AF	咯	gē
\u7011	瀑	pù
\u759A	疚	jiù
\u627C	扼	è
\u6252	扒	bā
\u572A	圪	gē
\u968B	隋	suí
\u545B	呛	qiàng
\u70AF	炯	jiǒng
\u87BA	螺	luó
\u7D6E	絮	xù
\u6760	杠	gàng
\u8774	蝴	hú
\u9E3D	鸽	gē
\u795F	祟	suì
\u64A9	撩	liáo
\u60DA	惚	hū
\u6320	挠	náo
\u8513	蔓	màn
\u85E9	藩	fān
\u94B0	钰	yù
\u840E	萎	wěi
\u9761	靡	mí
\u6912	椒	jiāo
\u53E9	叩	kòu
\u5ED6	廖	liào
\u752D	甭	béng
\u6518	攘	rǎng
\u87F9	蟹	xiè
\u5F8A	徊	huái
\u77F6	矶	jī
\u55D4	嗔	chēn
\u64AE	撮	cuō
\u82BD	芽	yá
\u61CA	懊	ào
\u8E0C	踌	chóu
\u7F00	缀	zhuì
\u9600	阀	fá
\u54C6	哆	duō
\u592D	夭	yāo
\u62C7	拇	mǔ
\u5F98	徘	pái
\u8E0A	踊	yǒng
\u748B	璋	zhāng
\u8FF8	迸	bèng
\u732C	猬	wèi
\u82D4	苔	tái
\u9163	酣	hān
\u94F2	铲	chǎn
\u64C2	擂	lèi
\u62D7	拗	niù
\u5B5C	孜	zī
\u9504	锄	chú
\u79A7	禧	xǐ
\u6345	捅	tǒng
\u8859	衙	yá
\u97A0	鞠	jū
\u9AB0	骰	tóu
\u6664	晤	wù
\u5955	奕	yì
\u8E09	踉	liàng
\u95F8	闸	zhá
\u80AE	肮	āng
\u54FD	哽	gěng
\u62FD	拽	zhuài
\u708A	炊	chuī
\u82B9	芹	qín
\u527F	剿	jiǎo
\u6868	桨	jiǎng
\u9508	锈	xiù
\u63B3	掳	lǔ
\u4EA2	亢	kàng
\u5CD9	峙	zhì
\u4ED5	仕	shì
\u808B	肋	lèi
\u7C3F	簿	bù
\u96CD	雍	yōng
\u6D3C	洼	wā
\u548F	咏	yǒng
\u5944	奄	yǎn
\u86D9	蛙	wā
\u6E23	渣	zhā
\u6C5B	汛	xùn
\u7CB1	粱	liáng
\u5F77	彷	páng
\u77BF	瞿	qú
\u5567	啧	zé
\u81FB	臻	zhēn
\u812F	脯	pú
\u7261	牡	mǔ
\u7F30	缰	jiāng
\u55D2	嗒	tà
\u62F7	拷	kǎo
\u6064	恤	xù
\u7A96	窖	jiào
\u62ED	拭	shì
\u6656	晖	huī
\u78BE	碾	niǎn
\u7599	疙	gē
\u9AA1	骡	luó
\u7845	硅	guī
\u9A6F	驯	xún
\u8E6D	蹭	cèng
\u7CA4	粤	yuè
\u55DC	嗜	shì
\u62EF	拯	zhěng
\u66F3	曳	yè
\u6854	桔	jú
\u9F9A	龚	gōng
\u6F88	澈	chè
\u94B5	钵	bō
\u72DE	狞	níng
\u86E4	蛤	gé
\u9698	隘	ài
\u54E7	哧	chī
\u7629	瘩	dā
\u63BA	掺	càn
\u5FD6	忖	cǔn
\u622E	戮	lù
\u70D9	烙	lào
\u90A2	邢	xíng
\u8E4B	蹋	tà
\u762A	瘪	biē
\u5506	唆	suō
\u7766	睦	mù
\u96CC	雌	cí
\u4F3D	伽	jiā
\u8F67	轧	gá
\u779F	瞟	piǎo
\u57D4	埔	pǔ
\u55B3	喳	chā
\u8549	蕉	jiāo
\u53F1	叱	chì
\u60CB	惋	wǎn
\u6F8E	澎	péng
\u6376	捶	chuí
\u6EBA	溺	nì
\u564E	噎	yē
\u6EC7	滇	diān
\u8BCF	诏	zhào
\u9AD3	髓	suǐ
\u952D	锭	dìng
\u7AA6	窦	dòu
\u6F66	潦	lǎo
\u5228	刨	páo
\u5676	噶	gá
\u8338	茸	róng
\u8236	舶	bó
\u68F1	棱	léng
\u766B	癫	diān
\u832C	茬	chá
\u8087	肇	zhào
\u874E	蝎	xiē
\u7C38	簸	bǒ
\u8339	茹	rú
\u606C	恬	tián
\u62BF	抿	mǐn
\u9551	镑	bàng
\u7B75	筵	yán
\u5AD6	嫖	piáo
\u8FC2	迂	yū
\u814B	腋	yè
\u6D52	浒	hǔ
\u8475	葵	kuí
\u690E	椎	zhuī
\u776B	睫	jié
\u524C	剌	lá
\u8D42	赂	lù
\u7FB9	羹	gēng
\u854A	蕊	ruǐ
\u6CA5	沥	lì
\u6482	撂	liào
\u7F2A	缪	miù
\u8910	褐	hè
\u8DF7	跷	qiāo
\u9497	钗	chāi
\u87C6	蟆	má
\u542E	吮	shǔn
\u5FB5	徵	zhēng
\u73AE	玮	wěi
\u85D0	藐	miǎo
\u9685	隅	yú
\u8DE4	跤	jiāo
\u8F84	辄	zhé
\u61F5	懵	měng
\u55E8	嗨	hāi
\u79E4	秤	chèng
\u786B	硫	liú
\u8E1E	踞	jù
\u7CBD	粽	zòng
\u9175	酵	xiào
\u8815	蠕	rú
\u9739	霹	pī
\u7A20	稠	chóu
\u8E4A	蹊	xī
\u6CBC	沼	zhǎo
\u6845	桅	wéi
\u839E	莞	wǎn
\u951A	锚	máo
\u814C	腌	yān
\u777F	睿	ruì
\u6479	摹	mó
\u6C93	沓	tà
\u752C	甬	yǒng
\u8446	葆	bǎo
\u50EE	僮	tóng
\u693F	椿	chūn
\u579B	垛	duǒ
\u948A	钊	zhāo
\u7EDA	绚	xuàn
\u70E8	烨	yè
\u8F98	辘	lù
\u8759	蝙	biān
\u7A79	穹	qióng
\u8718	蜘	zhī
\u62A0	抠	kōu
\u54D2	哒	dā
\u7BC6	篆	zhuàn
\u634B	捋	lǚ
\u72F0	狰	zhēng
\u7578	畸	jī
\u8018	耘	yún
\u7FCC	翌	yì
\u8708	蜈	wú
\u867B	虻	méng
\u5F08	弈	yì
\u5664	噤	jìn
\u8C06	谆	zhūn
\u9AEF	髯	rán
\u873F	蜿	wān
\u5B5A	孚	fú
\u4E9F	亟	jí
\u88F4	裴	péi
\u76CE	盎	àng
\u5685	嚅	rú
\u8317	茗	míng
\u645E	摞	luò
\u6813	栓	shuān
\u765E	癞	lài
\u80ED	胭	yān
\u4F2B	伫	zhù
\u9647	陇	lǒng
\u9706	霆	tíng
\u8FE5	迥	jiǒng
\u5250	剐	guǎ
\u5F99	徙	xǐ
\u76C5	盅	zhōng
\u8354	荔	lì
\u81CA	臊	sào
\u6C69	汩	gǔ
\u64AC	撬	qiào
\u6995	榕	róng
\u95F0	闰	rùn
\u80AA	肪	fáng
\u62C4	拄	zhǔ
\u8110	脐	jī
\u71A0	熠	yì
\u5055	偕	jiē
\u4F57	佗	tuó
\u4F8F	侏	zhū
\u9535	锵	qiāng
\u9AFB	髻	jì
\u8821	蠡	lí
\u4E15	丕	pǐ
\u9773	靳	jìn
\u5594	喔	wō
\u6C2F	氯	lǜ
\u71CE	燎	liáo
\u59A9	妩	wǔ
\u6D94	涔	cén
\u701A	瀚	hàn
\u6F33	漳	zhāng
\u562D	嘭	péng
\u7708	眈	dān
\u6078	恸	tòng
\u828B	芋	yù
\u914B	酋	qiú
\u8611	蘑	mó
\u77B3	瞳	tóng
\u77A0	瞠	chēng
\u78F7	磷	lín
\u7357	獗	jué
\u502D	倭	wō
\u9149	酉	yǒu
\u9550	镐	gǎo
\u866C	虬	qiú
\u81BB	膻	shān
\u76F9	盹	dǔn
\u6CCC	泌	bì
\u9AA5	骥	jì
\u5E7A	幺	yāo
\u709C	炜	wěi
\u905B	遛	liú
\u8398	莘	xīn
\u9131	鄱	pó
\u6C8F	沏	qī
\u9A85	骅	huá
\u8C27	谧	mì
\u63B8	掸	chán
\u891B	褛	lǚ
\u86DF	蛟	jiāo
\u4FDF	俟	sì
\u710A	焊	hàn
\u6862	桢	zhēn
\u8019	耙	pá
\u9522	锢	gù
\u5530	唰	shuā
\u6C7E	汾	fén
\u8BB9	讹	é
\u9CDD	鳝	shàn
\u9005	逅	hòu
\u8037	耷	dā
\u63A3	掣	chè
\u83E0	菠	bō
\u96BD	隽	juàn
\u9975	饵	ěr
\u6DB8	涸	hé
\u831C	茜	qiàn
\u6248	扈	hù
\u7EAB	纫	rèn
\u6E89	溉	gài
\u692D	椭	tuǒ
\u9EBE	麾	huī
\u6041	恁	móu
\u6CD7	泗	sì
\u527D	剽	piāo
\u9539	锹	lì
\u8713	蜓	tíng
\u916A	酪	lào
\u9E57	鹗	è
\u740F	琏	lián
\u6396	掖	yē
\u5080	傀	kuǐ
\u7688	皈	guī
\u6DC7	淇	qí
\u94C0	铀	yóu
\u65CC	旌	jīng
\u53C1	叁	sān
\u6D5C	浜	bīn
\u7634	瘴	zhàng
\u77B0	瞰	kàn
\u50A9	傩	nuó
\u6CFE	泾	jìng
\u87CB	蟋	xī
\u7620	瘠	jí
\u5CE5	峥	zhēng
\u500C	倌	guān
\u6E6E	湮	yān
\u852B	蔫	niān
\u94CE	铎	duó
\u8182	膂	lǚ
\u8C12	谒	tí
\u6538	攸	bīn
\u9E28	鸨	bǎo
\u8537	蔷	qiáng
\u783A	砺	lì
\u89CA	觊	gǔ
\u86A4	蚤	zǎo
\u5522	唢	jī
\u606B	恫	dòng
\u5A9B	媛	yuán
\u8869	衩	chǎ
\u71A8	熨	yùn
\u9499	钙	gài
\u956C	镬	huò
\u7EB6	纶	lún
\u810D	脍	kuài
\u54D0	哐	kuāng
\u7877	硷	jiǎn
\u9176	酶	méi
\u82AE	芮	ruì
\u81C3	臃	yōng
\u675E	杞	qǐ
\u871A	蜚	fěi
\u5048	偈	jì
\u6C94	沔	miǎn
\u4EE8	仨	fǎn
\u8E76	蹶	jué
\u8006	耆	qí
\u828D	芍	sháo
\u9B47	魇	yǎn
\u9753	靓	jìng
\u8C04	谄	chǎn
\u75B5	疵	cī
\u8FE4	迤	yí
\u7FDF	翟	dí
\u5106	儆	jǐng
\u55DF	嗟	jiē
\u8309	茉	mò
\u9157	酗	xù
\u759F	疟	nüè
\u6AAC	檬	méng
\u76E5	盥	guàn
\u7EA5	纥	gē
\u75B9	疹	zhěn
\u996F	饯	jiàn
\u9701	霁	jì
\u6942	楂	chá
\u64C0	擀	gǎn
\u5793	垓	gāi
\u83C1	菁	jīng
\u69C1	槁	gǎo
\u6FEF	濯	zhuó
\u63C4	揄	yú
\u5CCB	峋	xún
\u72D9	狙	jū
\u6F78	潸	shān
\u573B	圻	qí
\u56E4	囤	tún
\u7EFA	绺	liǔ
\u8198	膘	biāo
\u54AD	咭	jī
\u835F	荟	huì
\u4F5A	佚	yì
\u8D84	趄	jū
\u80E4	胤	yìn
\u5A29	娩	miǎn
\u88F1	裱	biǎo
\u7957	祗	zhī
\u63F6	揶	yé
\u7A95	窕	tiǎo
\u753A	町	tǐng
\u7EA3	纣	zhòu
\u5B5B	孛	bó
\u5B6C	孬	nāo
\u6F15	漕	cáo
\u507B	偻	lóu
\u9A9B	骛	ào
\u90B0	邰	tái
\u8C2A	谪	jiàn
\u94BE	钾	jiǎ
\u5B51	孑	jié
\u559F	喟	kuì
\u7E9B	纛	dào
\u5466	呦	yōu
\u7172	煲	bǎo
\u8174	腴	yú
\u8386	莆	pú
\u5B71	孱	chán
\u7350	獐	zhāng
\u61FF	懿	yì
\u4FEA	俪	lì
\u631E	挞	tà
\u86C6	蛆	qū
\u94EC	铬	gé
\u988C	颌	hé
\u956B	镫	dèng
\u81E7	臧	zāng
\u6E5F	湟	huáng
\u4F5D	佝	gōu
\u84DF	蓟	jì
\u86B1	蚱	zhà
\u67DA	柚	yòu
\u6175	慵	yōng
\u80F0	胰	yí
\u6CF8	泸	lú
\u5D82	嶂	zhàng
\u9ECD	黍	shǔ
\u82AB	芫	yuán
\u87AB	螫	shì
\u94E4	铤	tǐng
\u6615	昕	xīn
\u68C2	棂	líng
\u6C50	汐	xī
\u8D30	贰	èr
\u87B3	螳	táng
\u9537	锷	è
\u777E	睾	gāo
\u8301	茁	zhuó
\u54BB	咻	xiū
\u5472	呲	zī
\u8222	舢	shān
\u6DFC	淼	miǎo
\u688F	梏	gù
\u684E	桎	zhì
\u82BE	芾	fèi
\u9562	镢	jué
\u7949	祉	zhǐ
\u6C24	氤	yīn
\u6748	杈	chā
\u5C50	屐	jī
\u837B	荻	dí
\u50ED	僭	jiàn
\u88E8	裨	bì
\u94BA	钺	yuè
\u835E	荞	qiáo
\u7F19	缙	jìn
\u56EB	囫	hú
\u8941	襁	qiǎng
\u7823	砣	tuó
\u5A09	娉	pīng
\u8E49	蹉	cuō
\u9889	颉	jiá
\u83CF	菏	hé
\u809B	肛	gāng
\u7719	眙	chì
\u6A50	橐	tuó
\u6777	杷	pá
\u7360	獠	liáo
\u5581	喁	yú
\u80FA	胺	àn
\u9AED	髭	zī
\u86ED	蛭	zhì
\u65EF	旯	lá
\u564C	噌	cēng
\u9E92	麒	qí
\u7579	畹	wǎn
\u602B	怫	fèi
\u4F5E	佞	nìng
\u9E5E	鹞	yáo
\u9095	邕	yōng
\u9021	逡	qūn
\u6954	楔	xiē
\u7FAF	羯	jié
\u75C2	痂	jiā
\u6B92	殒	yǔn
\u6E4E	湎	miǎn
\u6CAD	沭	shù
\u9785	鞅	yāng
\u94BF	钿	diàn
\u64D8	擘	bò
\u8F9A	辚	lín
\u6C10	氐	dī
\u6DBF	涿	zhuó
\u5E96	庖	páo
\u736D	獭	tǎ
\u7337	猷	yóu
\u5464	呤	líng
\u6F5E	潞	lù
\u7119	焙	bèi
\u6631	昱	yù
\u69AB	榫	sǔn
\u91AE	醮	jiào
\u988D	颍	kē
\u683E	栾	luán
\u66B9	暹	xiān
\u8BEE	诮	kuàng
\u9CCF	鳏	guān
\u8F6D	轭	è
\u6841	桁	héng
\u6E44	湄	méi
\u8D67	赧	nǎn
\u877C	蝼	bǎng
\u8707	蜇	zhé
\u6864	桤	qī
\u55C4	嗄	shà
\u5DFD	巽	xùn
\u86F9	蛹	yǒng
\u94C6	铆	mǎo
\u4F97	侗	tóng
\u9169	酩	míng
\u6FE0	濠	háo
\u6E1A	渚	zhǔ
\u7EE6	绦	tāo
\u7BC1	篁	huáng
\u94B8	钸	bó
\u6B43	歃	shà
\u696B	楫	jí
\u59AF	妯	zhóu
\u6FB9	澹	dàn
\u9617	阗	jué
\u7321	猡	luó
\u5958	奘	zàng
\u4EB3	亳	bó
\u6CC5	泅	qiú
\u9530	锰	měng
\u77FE	矾	fán
\u6DEC	淬	cuì
\u9880	颀	kěn
\u677C	杼	zhù
\u7F1F	缟	gǎo
\u6D2E	洮	táo
\u562C	嘬	zuō
\u9F83	龃	jǔ
\u6B39	欹	yī
\u80F4	胴	dòng
\u821B	舛	chuǎn
\u853A	蔺	fù
\u82D2	苒	rǎn
\u782D	砭	biān
\u7EB0	纰	bǐ
\u6F8D	澍	shù
\u82A9	芩	qín
\u51EB	凫	fú
\u75FC	痼	gù
\u9011	逑	qiú
\u6FEE	濮	pú
\u55F5	嗵	tōng
\u75C8	痈	liē
\u9EE9	黩	dú
\u8E05	踅	chì
\u9F89	龉	lǒng
\u9512	锒	láng
\u832D	茭	jiāo
\u82D5	苕	tiáo
\u7CCD	糍	cí
\u6206	戆	gàng
\u714A	煊	jiǎn
\u668C	暌	kuí
\u6217	戗	qiāng
\u6753	杓	sháo
\u7ED4	绔	kù
\u90D7	郗	chī
\u8A3E	訾	zī
\u7B33	笳	jiā
\u9878	顸	dú
\u75E7	痧	shā
\u7F35	缵	guàn
\u6F2F	漯	tà
\u6C4A	汊	chà
\u82FB	苻	fú
\u603C	怼	duì
\u7110	焐	tāo
\u62CA	拊	fǔ
\u9642	陂	pí
\u8864	衤	chǎ
\u65C4	旄	máo
\u665F	晟	shèng
\u6A2F	樯	cóng
\u7F26	缦	màn
\u7F17	缗	mín
\u6322	挢	jiǎo
\u84D6	蓖	bì
\u8C49	豉	chǐ
\u75FF	痿	wěi
\u6E6B	湫	jiǎo
\u6DDD	淝	féi
\u9990	馐	xiū
\u5456	呖	lì
\u8559	蕙	huì
\u8C89	貉	háo
\u6EC1	滁	chú
\u7E47	繇	yáo
\u75D6	痖	pī
\u6B46	歆	xīn
\u8F7E	轾	yà
\u6B81	殁	mò
\u8FE8	迨	dài
\u54B4	咴	huá
\u8585	薅	hāo
\u83B4	莴	wō
\u9E88	麈	zhǔ
\u89DA	觚	gū
\u8E70	蹰	chú
\u892B	褫	chǐ
\u8D3D	贽	gǔ
\u636D	捭	bǎi
\u845A	葚	rèn
\u90C5	郅	zhì
\u5025	倥	kōng
\u954A	镊	niè
\u91B4	醴	lǐ
\u7C7C	籼	xiān
\u8722	蜢	měng
\u86B6	蚶	hān
\u7AE6	竦	sǒng
\u7572	畲	shē
\u67B8	枸	gǒu
\u6D39	洹	huán
\u8C2F	谯	qiáo
\u90E7	郧	pǒu
\u9492	钒	fán
\u9E87	麇	jūn
\u7619	瘙	sāo
\u74E0	瓠	hù
\u8F6B	轫	rèn
\u6D0C	洌	liè
\u961A	阚	kàn
\u95FC	闼	kāi
\u5C98	岘	pí
\u82DC	苜	mù
\u82A8	芨	jī
\u975B	靛	diàn
\u9EE7	黧	lí
\u8E7C	蹼	pú
\u868D	蚍	bǐ
\u8012	耒	lěi
\u7173	煳	hú
\u9F51	齑	jī
\u727E	牾	wú
\u7F01	缁	jī
\u609D	悝	kuī
\u54D9	哙	kuài
\u859C	薜	bì
\u8365	荥	qián
\u933E	錾	huò
\u8DBA	趺	fū
\u916F	酯	zhǐ
\u956A	镪	qiāng
\u94CB	铋	bì
\u789B	碛	qì
\u80DD	胝	zhī
\u69CE	槎	chá
\u6849	桉	ān
\u67B3	枳	zhǐ
\u5C3B	尻	kāo
\u6D60	浠	xī
\u6CA9	沩	huì
\u5941	奁	dī
\u855E	蕞	zuì
\u837D	荽	suī
\u8378	荸	bí
\u755A	畚	běn
\u77FD	矽	xī
\u793B	礻	shì
\u712F	焯	chāo
\u80FC	胼	pián
\u6978	楸	qiū
\u6910	椐	jū
\u68F0	棰	chuí
\u6855	桕	gāo
\u72F7	狷	juàn
\u5DB7	嶷	yí
\u5575	啵	bō
\u9104	鄄	juàn
\u4F64	佤	wǎ
\u9B32	鬲	gé
\u96E0	雠	chī
\u8DB1	趱	zǎn
\u812C	脬	pāo
\u7F2B	缫	sāo
\u7EA1	纡	yū
\u59AB	妫	guī
\u6D9E	涞	guō
\u9608	阈	yù
\u736F	獯	xūn
\u72CD	狍	páo
\u8616	蘖	bì
\u83D6	菖	chāng
\u4F1B	伛	yǔ
\u879F	螟	míng
\u8C30	谰	lán
\u7C40	籀	zhòu
\u765C	癜	diàn
\u77EC	矬	cuó
\u955E	镞	xín
\u9EFB	黻	fú
\u789A	碚	bèi
\u7826	砦	zhài
\u6B59	歙	shè
\u5AF1	嫱	qiáng
\u6EB2	溲	sōu
\u5588	喈	jiē
\u857B	蕻	hòng
\u83F0	菰	gū
\u83A8	莨	làng
\u839C	莜	dí
\u572C	圬	wū
\u8C1D	谝	pián
\u634C	捌	bā
\u9AB1	骱	xiè
\u9708	霈	pèi
\u7B25	笥	sì
\u8816	蠖	huò
\u94EB	铫	tiáo
\u71E0	燠	yù
\u80D7	胗	zhēn
\u6636	昶	chǎng
\u6B82	殂	cú
\u69FF	槿	jǐn
\u69A7	榧	fěi
\u6CEE	泮	pàn
\u9995	馕	náng
\u577B	坻	dǐ
\u90EB	郫	pí
\u5208	刈	yì
\u9ABA	骺	gòu
\u9CAE	鲮	líng
\u936A	鍪	móu
\u9EFE	黾	méng
\u8DD6	跖	zhí
\u91AA	醪	láo
\u8723	蜣	qiāng
\u8029	耩	jiǎng
\u764D	癍	bān
\u686B	桫	suō
\u9A9D	骝	liú
\u9A92	骒	kè
\u5AD8	嫘	léi
\u960F	阏	è
\u63CE	揎	xuān
\u848C	蒌	liǔ
\u8478	葸	xǐ
\u9143	酃	líng
\u9649	陉	jìng
\u5261	剡	shàn
\u7094	炔	quē
\u972A	霪	yín
\u7BAC	箬	ruò
\u9883	颃	gāng
\u75A0	疠	lì
\u951F	锟	kūn
\u948D	钍	shān
\u7856	硖	ái
\u65F0	旰	gàn
\u6A3E	樾	yuè
\u6EF9	滹	hū
\u6EBD	溽	rù
\u638A	掊	póu
\u83A9	莩	fú
\u83AA	莪	é
\u835C	荜	bì
\u82CE	苎	méng
\u82AA	芪	chí
\u8279	艹	cǎo
\u57D5	埕	chéng
\u9511	锑	tī
\u9EE5	黥	qíng
\u9AD1	髑	dú
\u89DC	觜	zī
\u91AF	醯	xī
\u9164	酤	gū
\u7B4C	筌	quán
\u86F1	蛱	jiá
\u98A1	颡	chàn
\u804D	聍	níng
\u88F0	裰	duō
\u79D5	秕	bǐ
\u94A3	钣	bǎn
\u78B2	碲	dì
\u7817	砗	chē
\u6CF6	泶	shuāng
\u6710	朐	qú
\u6A17	樗	chū
\u73A2	玢	bīn
\u7F33	缳	huán
\u7ED0	绐	dài
\u7EC2	绂	fú
\u6F46	潆	piē
\u6EE2	滢	yíng
\u6E86	溆	xù
\u9603	阃	kǔn
\u55CD	嗍	má
\u85A8	薨	hōng
\u8572	蕲	qí
\u84FC	蓼	liǎo
\u8538	蔸	dōu
\u8351	荑	tí
\u5800	堀	kū
\u8BD4	诔	lěi
\u9FA0	龠	yuè
\u507E	偾	fèn
\u9F0D	鼍	tuó
\u8DD7	跗	fū
\u7DAE	綮	qǐ
\u86B5	蚵	é
\u86A7	蚧	jiè
\u867A	虺	huī
\u7AA8	窨	xūn
\u7592	疒	chuáng
\u9487	钇	dìng
\u7F58	罘	fú
\u6C07	氇	lǔ
\u69E0	槠	qī
\u6966	楦	xuàn
\u67DD	柝	tuò
\u753E	甾	zāi
\u6EBB	溻	tā
\u60DD	惝	tǎng
\u564D	噍	jiāo
\u64D7	擗	pǐ
\u851F	蔟	cù
\u82CC	苌	cǎng
\u82B0	芰	jì
\u577C	坼	chè
\u90CF	郏	dòu
\u538D	厍	shè
\u9AC2	髂	gé
\u9C92	鲒	jié
\u96E9	雩	yú
\u8C8A	貊	mò
\u8E23	踣	bó
\u895E	襞	bì
\u8204	舄	xì
\u87CA	蟊	máo
\u86F8	蛸	shāo
\u8043	聃	dān
\u88FC	裼	tì
\u7625	瘥	chài
\u7A02	稂	láng
\u9514	锔	jū
\u94BC	钼	mù
\u7780	瞀	mào
\u7735	眵	chī
\u771A	眚	shěng
\u9EFC	黼	fǔ
\u8167	腧	shù
\u80CD	胍	guā
\u7256	牖	yǒu
\u727F	牿	gù
\u6634	昴	mǎo
\u7085	炅	guì
\u679E	枞	cōng
\u676A	杪	miǎo
\u7F2C	缬	céng
\u5F58	彘	zhì
\u5F56	彖	tuàn
\u9058	遘	gòu
\u6E54	湔	jiān
\u6E11	渑	miǎn
\u6D48	浈	chéng
\u614A	慊	qiàn
\u5ED1	廑	jǐn
\u5EB3	庳	bì
\u5EB9	庹	tuǒ
\u72C3	狃	niǔ
\u8C73	豳	bīn
\u5709	圉	chuí
\u6445	摅	jiū
\u63F2	揲	shé
\u8605	蘅	héng
\u84A1	蒡	bàng
\u83F9	菹	jū
\u836C	荬	mǎi
\u8369	荩	jìn
\u828E	芎	qiōng
\u827F	艿	nǎi
\u57DA	埚	bù
\u9654	陔	gāi
\u8BFC	诼	shéi
\u523F	刿	guì
\u560F	嘏	jiǎ
\u67D2	柒	qī
\u9AB6	骶	dǐ
\u9C94	鲔	wěi
\u9C90	鲐	tái
\u9150	酐	gān
\u822D	舭	bǐ
\u8844	衄	nǜ
\u7BFC	篼	dōu
\u867F	虿	chài
\u98A5	颥	fěng
\u9564	镤	lán
\u94B2	钲	gú
\u94AD	钭	pá
\u7F68	罨	yǎn
\u78C9	磉	sǎng
\u786D	硭	máng
\u7829	砩	fèi
\u6067	恧	nǜ
\u70B1	炱	tái
\u70BB	炻	luò
\u81A6	膦	lìn
\u80C2	胂	shèn
\u6BF9	毹	shū
\u8F75	轵	dié
\u6957	楗	jiàn
\u68FC	棼	fén
\u681D	栝	guā
\u6844	桄	guāng
\u680A	栊	lóng
\u902F	逯	lù
\u6434	搴	qiān
\u5B84	宄	guǐ
\u6F8C	澌	sī
\u6F24	漤	gān
\u6ECF	滏	fǔ
\u5ED2	廒	áo
\u5E80	庀	pǐ
\u9963	饣	shí
\u5902	夂	chǔ
\u5FBC	徼	jiǎo
\u5627	嘧	mì
\u5432	吲	yǐn
\u6496	撖	hàn
\u750D	甍	méng
\u840F	萏	dàn
\u827D	艽	jiāo
\u5865	塥	gé
\u57CF	埏	yán
\u90FE	郾	yǎn
\u90C4	郄	què
\u963D	阽	diàn
\u8C07	谇	suì
\u502E	倮	luǒ
\u4FDC	俜	pīng
\u3401	㐁	tiǎn
\u340C	㐌	sì
\u3437	㐷	mǎ
\u343B	㐻	ň
\u343C	㐼	chèng
\u3442	㑂	fǎng
\u344B	㑋	jiòng
\u344D	㑍	lěi
\u3459	㑙	dié
\u345F	㑟	běng
\u3475	㑵	hàn
\u3477	㑷	tài
\u3478	㑸	ǎi
\u347E	㑾	xiáo
\u347F	㑿	tiáo
